page_id,canonical,Adult Yearly Survival,Ash Content,Biogeographic realm,Body Temperature,"Body length, nose to tail",Females per Group,Male Female Body Mass Ratio,Male Tenure,Males per Group,Mating System,Reproductive Skew,Social System,Testes Mass,actual evapotranspiration rate in geographic range,age at eye opening,age at first birth,age at maturity,amino acid composition of milk,animal population density,basal metabolic rate,behavioral circadian rhythm,body length (VT),body mass,carbohydrate composition of milk,clutch/brood/litter size,conservation status,diet breadth,diet includes,dispersal age,eats,ecomorphological guild,ecoregion,extinction status,fatty acid composition of milk,first appearance,geographic distribution includes,geographic range (size of area),gestation period duration,growth rate,habitat breadth,habitat includes,habitat is,head to coccyx length,head-body length,height standing,hind tarsus length,home range,host of,human population density,human population density change,initial mortality rate,inter-birth interval,interacts with,introduced range includes,invasive in,known marine species,last appearance,latitude,life span,litters per year,locomotion,longitude,milk lipids,milk phospholipids,milk solids,mineral composition of milk,mineralized tissue,mortality rate doubling time,motility,native range includes,not invasive in,number of DNA Records In GGBN,number of fossil occurrences in the Paleobiology Database,number of public records in BOLD,number of records in BOLD,number of records in GBIF,number of references in BHL,number of sequences in GenBank,number of specimens in GGBN,nutrient composition of milk,onset of fertility,outer ear length,parasitized by,percent  of marine species currently described,percent synonyms among marine species,population group size,population trend,potential evapotranspiration rate in geographic range,precipitation in geographic range,prenatal development duration,preyed upon by,preys on,primary diet,protein composition of milk,records in BOLD?,records in GBIF?,references in BHL?,reproduction,sequences in GenBank?,sexual dimorphism,skeletal tissue composition,social group size,specimens in GGBN?,tail length,teat number,temperature in geographic range,testis location,total life span,total unknown marine species,trophic guild,trophic level,type specimen repository,undescribed marine species present in museum collections,undiscovered marine morphospecies,undiscovered species (molecular cryptic),water O2 saturation,water depth,water dissolved O2 concentration,water nitrate concentration,water phosphate concentration,water salinity,water silicate concentration,water temperature,weaning age,weight
13779802,Pseudoloris godinoti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,33.9,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,28.4,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
13779803,Pseudoloris isabenae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Ypresian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Bartonian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
15614818,Bohra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,Pliocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Pleistocene Epoch,,,,saltation,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
13779816,Teilhardina asiatica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,55.8,China,,,,,terrestrial habitat,,,,,,,,,,,,,,,,48.6,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
7226223,Eulemur cinereiceps,,,the Afrotropics,,,,,,,,,,,1149,,,,,,,,,,,,critically endangered,,leaves,,,,Madagascar dry deciduous forests,,,,,103560000.0,,,,forest,terrestrial habitat,,,,,,,13,,,,,,,,,-13.42,,,,49.76,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,1476,114,,,,plants,,,,,,,,,,,,,2.41,,,,,herbivore,,,,,,,,,,,,,,
7226226,Eulemur rufifrons,,,,,,,,,,,,,,,,,,,,,,,,,,near threatened,,,,,,,,,,Madagascar,,,,,Small river biome,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,plants,,,,,,,,,,,,,,,,,,herbivore,,,,,,,,,,,,,,
13779839,Tatmanius szalayi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,55.8,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,50.3,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
13779842,Steinius annectens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Ypresian Age,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,50.3,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
13779862,Asiomomys changbaicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,47.8,China,,,,,terrestrial habitat,,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
13779885,Altiatlasius koulchii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,59.2,Morocco,,,,,terrestrial habitat,,,,,,,,,,,,,,,,56,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13779886,Biretia piveteaui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,48.6,Algeria,,,,,terrestrial habitat,,,,,,,,,,,,,,,,33.9,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13779887,Biretia fayumensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Priabonian Age,Egypt,,,,,terrestrial habitat,,,,,,,,,,,,,,,,33.9,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13779888,Biretia megalopsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,38,Egypt,,,,,terrestrial habitat,,,,,,,,,,,,,,,,33.9,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13779895,Nuciruptor rubricae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,13.8,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
13779896,Cebupithecia sarmientoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13779898,Stirtonia victoriae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Serravallian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,folivore,,,,,,,,,,,,,,,
13779905,Micodon kiotensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,13.8,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,herbivore,,,,,,,,,,,,,,
13779909,Dionysopithecus orientalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13779910,Dionysopithecus shuangouensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Burdigalian Age,China,,,,,terrestrial habitat,,,,,,,,,,,,,,,,15.97,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
44090311,Vucetichia gracilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,83.6,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,66,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
115670,Sylvilagus obscurus,,,the Nearctic,,,,,,,,,,,865.56,,,,,,,,,,,,near threatened,,,,,,Appalachian-Blue Ridge forests,,,,United States,126801200000.0,,,,coniferous forest biome,terrestrial habitat,,,,,,,11,,,,7676,,,,,41.73,,,,-75.6,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,908.72,93.74,,,,plants,,,,,,,,,,,,,1.3276999999999999,,,,,herbivore,,,,,,,,,,,,,,
115681,Ochotona hyperborea,,,the Palearctic,,,,,,,,,,,278.27,,,,,3376.38,,,16.0,120,,,,,,,,fossorial and/or ground dwelling only,Central Korean deciduous forests,,,,Wrangel Island,10228947770000.0,0.07666139619567822,,,mountain,,,,,,2148.301,,0,,,,328653,,,,,74.8,,,,179.99,,,,,,,,,,,,,,,,,,,,,,,,,,320.26,28.26,0.07666139619567822,,,plants,,,,,,,,,,,,,-0.9229,,9.4,,,herbivore,,,,,,,,,,,,,,120
13779945,Micropithecus clarki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,23.03,Uganda,,,,,,,,,,,,,,,,,,,,,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13779946,Micropithecus leakeyorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,13.82,Kenya,,,,,,,,,,,,,,,,,,,,,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13779947,Simiolus enjiessi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,Burdigalian Age,Kenya,,,,,,,,,,,,,,,,,,,,,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13779952,Lufengpithecus chiangmuanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,12.75,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Tortonian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13779954,Lufengpithecus keiyuanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13779959,Kalepithecus songhorensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Burdigalian Age,Kenya,,,,,terrestrial habitat,,,,,,,,,,,,,,,,13.82,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
115718,Lepus insularis,,,the Neotropics,,,,,,,,,,,,,,,,,,,,,,,near threatened,,,,,,San Lucan xeric scrub,,,,Mexico,82650000.0,,,,temperate,terrestrial habitat,,,,,,,14,,,,,,,,,24.39,,,,-110.34,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,18,,,,plants,,,,,,,,,,,,,2.25,,,,,herbivore,,,,,,,,,,,,,,
115738,Sylvilagus palustris,,,the Nearctic,,,,,,,,,,,1085.84,,,,,,,nocturnal,40.18000000000001,1355.23,,,least concern,,,,,fossorial and/or ground dwelling only,South Florida rocklands,extant,,Calabrian Age,North Atlantic,360038770000.0,0.09161036845383547,,,terrestrial habitat,terrestrial habitat,,,,,30000.0,,5,,,,45515823,,,,Upper Pleistocene Age,37.2,,,,-75.71,,,,,,,actively mobile,,,,,,,,,,,,0.49282326125793136,,,,,,Unknown,1200.19,104.53,0.09308883823760926,,,plants,,,,,,,,hydroxylapatite,,,,,1.9309999999999998,,7.6,,browser,herbivore,,,,,,,,,,,,,,1233
4458132,Proheteromys maximus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Miocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,5.333,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
10568774,Pucadelphys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,Danian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,61.6,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
10568775,Pucadelphys andinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,66,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,61.6,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
24200339,Dipodomys gidleyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,4.9,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,0.3,,,,saltation,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,granivore,,,,,,,,,,,,,,,
24208986,Kazygurtia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,58.7,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Ypresian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
24200422,Perognathus saskatchewanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Langhian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Serravallian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,granivore,,,,,,,,,,,,,,,
13863,Sminthopsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extant,,5.333,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Holocene Epoch,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,insectivore,carnivore,,,,,,,,,,,,,,
24200429,Perognathus coquorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,13.6,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Calabrian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
43664664,Vintana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,72.1,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,66,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
43664665,Vintana sertichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,72.1,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,66,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
7250139,Presbytis siamensis,,,the Indo-Malayan Realm,,,,,,,,,,,1691.11,,,,,,,diurnal,51.0,5895.06,,,near threatened,,,,,,Sumatran peat swamp forests,,,,Malaysia,87550360000.0,,,,Small river biome,terrestrial habitat,,,,,,,8,,,,,,,,,6.3,,,,104.66,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,1777.86,214.58,,,,plants,,,,,,,,,,,,,2.5407,,,,,herbivore,,,,,,,,,,,,,,
42190127,Parachoffatia staphylos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Kimmeridgian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,152.1,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
42190128,Parachoffatia peparethos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
1000755,Lepus tibetanus,,,the Palearctic,,,,,,,,,,,279.27,,,,,,,,,,,,least concern,,,,,,Taklimakan desert,,,,China,2271317580000.0,,,,desert,terrestrial habitat,,,,,,,0,,,,,,,,,39.39,,,,108.51,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,817.35,30.62,,,,plants,,,,,,,,,,,,,-0.22269999999999998,,,,,herbivore,,,,,,,,,,,,,,
42190206,Chlamydotherium paranense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
42190207,Chlamydotherium minutum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
24200576,Balantiomys nebraskensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,granivore,,,,,,,,,,,,,,,
24200577,Balantiomys meridionalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
42190212,Hulitherium thomasetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,Pleistocene Epoch,,,,,,,,,,,,,,,,,,,,,,0.0117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42415685,Antechinus yuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,0.781,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,0.126,,,,arboreal locomotion behavior,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,insectivore,carnivore,,,,,,,,,,,,,,
1037777,Peromyscus difficilis,,,the Neotropics,,,,,,,,,,,750.5,,,,,162.09,,nocturnal,,27.95,,,least concern,,,,,fossorial and/or ground dwelling only,Tehuacán Valley matorral,extant,,0.126,United States,437500410000.0,,,,terrestrial habitat,terrestrial habitat,,,,,,,3,,,,,,,,0.0117,28.8,,,,-96.22,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,Stable,1289.23,52.87,,,,invertebrates,,,,,,,,hydroxylapatite,,,,,1.5913,,,,,omnivore,,,,,,,,,,,,,0.07091179148100234,
10524546,Archaeolemur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,0.0117,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
116250,Macropus eugenii,,,Australasia,36.5,,,,,,,,,,404.73,,0.8744053608219197,,arginine,73.86,1385.65,,,5278.48,unknown,,least concern,,,,,fossorial and/or ground dwelling only,Southwest Australia woodlands,extant,dodecanoic acid,0.0117,Indian Ocean,94354100000.0,0.0818360404388865,,,terrestrial habitat,terrestrial habitat,,,,,,,0,,,0.9993360575508052,795626,,,,,-28.42,,,saltation,138.13,6.4,,13,sodium (Na+),,,actively mobile,,,,,,,,,,,,1.1330554357721239,,,,,,Unknown,1081.21,41.77,0.07666139619567822,,,plants,late lactation protein,,,,viviparous,,,hydroxylapatite,,,,,1.5409000000000002,,14.0,,,herbivore,,,,,,,,,,,,,0.8624407072013799,0.429
312983,Prolagus sardus,,,,,,,,,,,,,,,,,,,,,,22.5,322.55,,,extinct,,,,,fossorial and/or ground dwelling only,,extinct,,Pliocene Epoch,Italy,,,,,terrestrial habitat,terrestrial habitat,,,,,,,,,,,,,,,Pleistocene Epoch,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
13649599,Siamopithecus eocaenus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,37.2,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,33.9,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13649600,Amphipithecus mogaungensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,41.3,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,38,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13649614,Serapia eocaena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Rupelian Age,Egypt,,,,,terrestrial habitat,,,,,,,,,,,,,,,,28.1,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13649616,Proteopithecus sylviae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,33.9,Egypt,,,,,terrestrial habitat,,,,,,,,,,,,,,,,28.1,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13649620,Oligopithecus rogeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Rupelian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,28.4,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
10372853,Alouatta guariba clamitans,,,,,,,,,,,,,,,,,,,,,,,,,,least concern,,,,,,,,,,,,,,,coastal,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372855,Alouatta guariba guariba,,,,,,,,,,,,,,,,,,,,,,,,,,critically endangered,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10647172,Perameles bowensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,5.333,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,2.588,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
10372893,Cacajao calvus novaesi,,,,,,,,,,,,,,,,,,,,,,,,,,vulnerable,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372927,Cercopithecus erythrogaster erythrogaster,,,,,,,,,,,,,,,,,,,,,,,,,,endangered,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372929,Cercopithecus erythrogaster pococki,,,,,,,,,,,,,,,,,,,,,,,,,,vulnerable,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372931,Cercopithecus erythrotis erythrotis,,,,,,,,,,,,,,,,,,,,,,,,,,vulnerable,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372949,Colobus angolensis prigoginei,,,,,,,,,,,,,,,,,,,,,,,,,,endangered,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372957,Colobus satanas anthracinus,,,,,,,,,,,,,,,,,,,,,,,,,,vulnerable,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372959,Colobus satanas satanas,,,,,,,,,,,,,,,,,,,,,,,,,,endangered,,,,,,,,,,,,,,,plateau,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
